idx,success,feasible,optimal,action_count,optimal_length,end,error,actions,prediction
1323,True,True,True,6,6,"[4, 4]",,down left down down down right,down left down down down right
1324,True,True,True,6,6,"[5, 5]",,right right down down down down,right right down down down down
1325,True,True,True,4,4,"[0, 3]",,up up up right,up up up right
1326,True,True,True,2,2,"[1, 5]",,right right,right right
1327,True,True,True,4,4,"[4, 1]",,left left down down,left left down down
1328,True,True,True,5,5,"[4, 5]",,right right right right right,right right right right right
1329,True,True,True,4,4,"[3, 0]",,left down down left,left down down left
1330,True,True,True,3,3,"[1, 1]",,right up up,right up up
1331,True,True,True,7,7,"[0, 4]",,right up up up right right right,right up up up right right right
1332,True,True,True,5,5,"[1, 0]",,down left left left left,down left left left left
1333,True,True,True,4,4,"[5, 1]",,left left left down,left left left down
1334,True,True,True,1,1,"[4, 4]",,right,right
1335,True,True,True,3,3,"[3, 2]",,up left left,up left left
1336,True,True,True,5,5,"[5, 5]",,right right right down down,right right right down down
1337,True,True,True,6,6,"[4, 2]",,left left down down left down,left left down down left down
1338,True,True,True,3,3,"[3, 0]",,down down down,down down down
1339,True,True,True,5,5,"[2, 1]",,up up left left left,up up left left left
1340,True,True,True,6,6,"[4, 1]",,left left left left down down,left left left left down down
1341,True,True,True,3,3,"[4, 5]",,right down down,right down down
1342,True,True,True,5,5,"[2, 4]",,right right down down right,right right down down right
1343,True,True,True,8,8,"[4, 5]",,right right right down right right down down,right right right down right right down down
1344,True,True,True,5,5,"[2, 0]",,left left down left down,left left down left down
1345,True,True,True,4,4,"[1, 0]",,left left down left,left left down left
1346,True,True,True,3,3,"[1, 0]",,up up up,up up up
1347,True,True,True,4,4,"[3, 4]",,right right right right,right right right right
1348,True,True,True,2,2,"[5, 1]",,left down,left down
1349,True,True,True,1,1,"[2, 4]",,down,down
1350,True,True,True,3,3,"[2, 5]",,up up up,up up up
1351,True,True,True,5,5,"[5, 1]",,right down down down down,right down down down down
1352,True,True,True,2,2,"[2, 0]",,down down,down down
1353,True,True,True,5,5,"[3, 1]",,up up left left left,up up left left left
1354,True,True,True,4,4,"[3, 5]",,up up right right,up up right right
1355,True,True,True,2,2,"[3, 1]",,left left,left left
1356,True,True,True,5,5,"[5, 3]",,right right down down down,right right down down down
1357,True,True,True,4,4,"[0, 0]",,up up left left,up up left left
1358,True,True,True,4,4,"[4, 5]",,right right down down,right right down down
1359,True,True,True,6,6,"[3, 0]",,left left left left down down,left left left left down down
1360,True,True,True,2,2,"[0, 4]",,up up,up up
1361,True,True,True,6,6,"[1, 1]",,up up up left left left,up up up left left left
1362,True,True,True,3,3,"[3, 5]",,up right right,up right right
1363,True,True,True,2,2,"[5, 4]",,right down,right down
1364,True,True,True,3,3,"[2, 1]",,right down down,right down down
1365,True,True,True,5,5,"[2, 3]",,up up up right right,up up up right right
1366,True,True,True,2,2,"[3, 3]",,up up,up up
1367,True,True,True,3,3,"[3, 0]",,left left left,left left left
1368,True,True,True,5,5,"[3, 2]",,left left left down down,left left left down down
1369,True,True,True,1,1,"[3, 3]",,left,left
1370,True,True,True,6,6,"[4, 5]",,right up right right right right,right up right right right right
1371,True,True,True,6,6,"[4, 4]",,right right right down down down,right right right down down down
1372,True,True,True,3,3,"[5, 3]",,left down down,left down down
1373,True,True,True,7,7,"[3, 0]",,left up left left left left up,left up left left left left up
1374,True,True,True,1,1,"[1, 2]",,up,up
1377,True,True,True,4,4,"[3, 5]",,right right right right,right right right right
1378,True,True,True,4,4,"[2, 4]",,right right right right,right right right right
1379,False,False,False,6,8,"[4, 4]",obstacle,left up left left left down,left up left left left down
1380,True,True,True,4,4,"[5, 4]",,right right right down,right right right down
1381,True,True,True,1,1,"[1, 2]",,right,right
1382,True,True,True,8,8,"[0, 4]",,up up up up right right right up,up up up up right right right up
1383,True,True,True,4,4,"[5, 5]",,down down down down,down down down down
1384,True,True,True,6,6,"[3, 0]",,up up left left left left,up up left left left left
1385,True,True,True,4,4,"[3, 0]",,up up left left,up up left left
1386,True,True,True,3,3,"[0, 4]",,up up up,up up up
1387,True,True,True,3,3,"[2, 3]",,up up right,up up right
1388,True,True,True,8,8,"[4, 5]",,right right right right right down down down,right right right right right down down down
1389,True,True,True,5,5,"[5, 1]",,left left down down down,left left down down down
1390,True,True,True,5,5,"[2, 2]",,up up left left left,up up left left left
1391,True,True,True,5,5,"[1, 5]",,up right right right right,up right right right right
1392,True,True,True,4,4,"[4, 3]",,down left left down,down left left down
1393,True,True,True,3,3,"[2, 1]",,up up left,up up left
1394,True,True,True,5,5,"[3, 0]",,up left left left left,up left left left left
1395,True,True,True,1,1,"[4, 3]",,left,left
1396,True,True,True,2,2,"[0, 2]",,left left,left left
1397,True,True,True,1,1,"[4, 4]",,right,right
1398,True,True,True,3,3,"[3, 4]",,up up right,up up right
1399,True,True,True,1,1,"[5, 3]",,right,right
1400,True,True,True,2,2,"[1, 0]",,up left,up left
1401,True,True,True,3,3,"[5, 2]",,left left down,left left down
1402,True,True,True,8,8,"[1, 4]",,up up right up up right right right,up up right up up right right right
1403,True,True,True,4,4,"[3, 1]",,left left left down,left left left down
1404,True,True,True,6,6,"[3, 5]",,right right down right right down,right right down right right down
1405,True,True,True,1,1,"[4, 5]",,up,up
1406,True,True,True,6,6,"[4, 1]",,left left down down down down,left left down down down down
1407,True,True,True,5,5,"[4, 3]",,right right down right down,right right down right down
1408,True,True,True,1,1,"[3, 4]",,left,left
1409,True,True,True,3,3,"[4, 0]",,left left down,left left down
1410,True,True,True,3,3,"[1, 0]",,up left left,up left left
1411,True,True,True,3,3,"[4, 4]",,left down down,left down down
1412,True,True,True,2,2,"[1, 4]",,left down,left down
1413,True,True,True,8,8,"[4, 4]",,down right right right right down down down,down right right right right down down down
1414,True,True,True,4,4,"[5, 2]",,up left left down,up left left down
1415,True,True,True,5,5,"[5, 5]",,up right right right down,up right right right down
1416,True,True,True,1,1,"[4, 1]",,up,up
1417,True,True,True,4,4,"[4, 4]",,left down down down,left down down down
1418,True,True,True,3,3,"[0, 5]",,right up right,right up right
1419,True,True,True,4,4,"[2, 5]",,up right right right,up right right right
1420,True,True,True,3,3,"[0, 4]",,up up left,up up left
1421,True,True,True,6,6,"[3, 4]",,up right right right right down,up right right right right down
1422,True,True,True,8,8,"[0, 3]",,up up up right up up right right,up up up right up up right right
1423,True,True,True,2,2,"[2, 4]",,right right,right right
1424,True,True,True,3,3,"[3, 1]",,up up right,up up right
1425,True,True,True,4,4,"[2, 1]",,left left left down,left left left down
1426,True,True,True,7,7,"[5, 1]",,left left down down left left down,left left down down left left down
1427,True,True,True,6,6,"[4, 5]",,right down right right right right,right down right right right right
1428,True,True,True,7,7,"[0, 2]",,up up up up up left left,up up up up up left left
1429,True,True,True,5,5,"[0, 5]",,right up up up right,right up up up right
1430,True,True,True,4,4,"[1, 4]",,up right right right,up right right right
1431,True,True,True,6,6,"[0, 0]",,up left left left left left,up left left left left left
1432,True,True,True,3,3,"[4, 0]",,left down down,left down down
1433,True,True,True,2,2,"[2, 5]",,right down,right down
1434,True,True,True,2,2,"[5, 5]",,down right,down right
1435,False,False,False,6,6,"[4, 4]",obstacle,down left down down right down,down left down down right down
1436,True,True,True,4,4,"[3, 0]",,up left left left,up left left left
1437,True,True,True,6,6,"[2, 1]",,left left left down down left,left left left down down left
1438,True,True,True,1,1,"[1, 0]",,down,down
1439,True,True,True,2,2,"[4, 1]",,left left,left left
1440,True,True,True,2,2,"[0, 2]",,left up,left up
1441,True,True,True,6,6,"[5, 1]",,right down down down down down,right down down down down down
1442,True,True,True,1,1,"[4, 1]",,down,down
1443,True,True,True,3,3,"[2, 0]",,up up up,up up up
1444,True,True,True,4,4,"[5, 2]",,left down down down,left down down down
1445,True,True,True,5,5,"[2, 5]",,up up up right right,up up up right right
1446,True,True,True,6,6,"[5, 4]",,right down down down down down,right down down down down down
1447,True,True,True,2,2,"[1, 1]",,left left,left left
1448,True,True,True,6,6,"[3, 1]",,up left up left left left,up left up left left left
1449,True,True,True,5,5,"[1, 2]",,up up right up right,up up right up right
1450,True,True,True,2,2,"[2, 3]",,right down,right down
1451,True,True,True,5,5,"[3, 2]",,up up left left left,up up left left left
1452,True,True,True,2,2,"[4, 2]",,left down,left down
1453,True,True,True,4,4,"[1, 1]",,left left left left,left left left left
1454,True,True,True,6,6,"[4, 3]",,right right right down down down,right right right down down down
1455,True,True,True,4,4,"[4, 1]",,left left left left,left left left left
1456,True,True,True,8,8,"[0, 0]",,up up up up up left left left,up up up up up left left left
1457,True,True,True,4,4,"[1, 5]",,right down right right,right down right right
1458,True,True,True,4,4,"[0, 5]",,right right right right,right right right right
1459,True,True,True,3,3,"[4, 3]",,right up right,right up right
1460,True,True,True,6,6,"[3, 5]",,down right right right right down,down right right right right down
1461,True,True,True,6,6,"[5, 1]",,right down down down down down,right down down down down down
1462,True,True,True,4,4,"[5, 1]",,left left down down,left left down down
1463,True,True,True,5,5,"[4, 2]",,down down left down down,down down left down down
1464,True,True,True,3,3,"[5, 1]",,down down down,down down down
1465,True,True,True,1,1,"[5, 4]",,left,left
1466,True,True,True,1,1,"[4, 2]",,left,left
1467,True,True,True,5,5,"[2, 2]",,up up up right right,up up up right right
1468,True,True,True,3,3,"[2, 3]",,up up up,up up up
1469,True,True,True,2,2,"[0, 1]",,up up,up up
1470,True,True,True,7,7,"[0, 3]",,up right up up up up right,up right up up up up right
1471,True,True,True,1,1,"[1, 3]",,down,down
1472,True,True,True,6,6,"[0, 4]",,up up up up up right,up up up up up right
1473,True,True,True,6,6,"[5, 1]",,down down left down down down,down down left down down down
1474,True,True,True,3,3,"[1, 5]",,up up up,up up up
1475,True,True,True,3,3,"[4, 4]",,right right right,right right right
1476,True,True,True,3,3,"[5, 2]",,left left down,left left down
1477,True,True,True,4,4,"[1, 0]",,left up left left,left up left left
1478,True,True,True,4,4,"[1, 2]",,up up up right,up up up right
1479,True,True,True,4,4,"[3, 2]",,up right right down,up right right down
1480,True,True,True,2,2,"[0, 4]",,up left,up left
1481,True,True,True,5,5,"[2, 2]",,left up left up left,left up left up left
1482,True,True,True,7,7,"[0, 0]",,up up up up left left left,up up up up left left left
1483,True,True,True,2,2,"[4, 0]",,up left,up left
1484,True,True,True,2,2,"[0, 0]",,left left,left left
1485,True,True,True,8,8,"[5, 5]",,right right down down down down down right,right right down down down down down right
1486,True,True,True,5,5,"[5, 5]",,right right down down right,right right down down right
1487,True,True,True,7,7,"[2, 5]",,up up up right right right right,up up up right right right right
1488,True,True,True,4,4,"[5, 5]",,right down down down,right down down down
1489,False,False,False,8,8,"[2, 2]",obstacle,up up up left left left left up,up up up left left left left up
1490,False,False,False,5,5,"[1, 0]",obstacle,up right right right down,up right right right down
1491,True,True,True,2,2,"[4, 3]",,left left,left left
1492,True,True,True,2,2,"[2, 1]",,up left,up left
1493,True,True,True,8,8,"[5, 5]",,up right right right right right down down,up right right right right right down down
1494,True,True,True,1,1,"[2, 5]",,up,up
1495,True,True,True,3,3,"[0, 3]",,up left left,up left left
1496,True,True,True,4,4,"[2, 0]",,up up up left,up up up left
1497,True,True,True,2,2,"[3, 4]",,up up,up up
1498,True,True,True,3,3,"[0, 5]",,right right right,right right right
1499,True,True,True,5,5,"[1, 4]",,up up up up right,up up up up right
1500,True,True,True,5,5,"[2, 4]",,right right right right down,right right right right down
1501,True,True,True,1,1,"[3, 2]",,right,right
1502,True,True,True,3,3,"[2, 1]",,up left left,up left left
1503,True,True,True,5,5,"[2, 0]",,left left left down down,left left left down down
1504,True,True,True,3,3,"[3, 2]",,up left left,up left left
1505,True,True,True,3,3,"[2, 3]",,up left left,up left left
1506,True,True,True,5,5,"[5, 3]",,right down right right down,right down right right down
1507,True,True,True,6,6,"[4, 4]",,down right right right down down,down right right right down down
1508,True,True,True,1,1,"[4, 4]",,up,up
1509,True,True,True,2,2,"[3, 1]",,right down,right down
1510,True,True,True,4,4,"[3, 4]",,left down down down,left down down down
1511,True,True,True,4,4,"[2, 1]",,up left left down,up left left down
1512,True,True,True,1,1,"[3, 5]",,up,up
1513,False,False,False,4,6,"[3, 3]",obstacle,up left left up,up left left up
1514,True,True,True,5,5,"[5, 3]",,left down left down down,left down left down down
1515,True,True,True,4,4,"[0, 1]",,up up up right,up up up right
1516,True,True,True,3,3,"[5, 2]",,left down down,left down down
1517,True,True,True,4,4,"[2, 0]",,up up left up,up up left up
1518,True,True,True,6,6,"[3, 1]",,down down left left left left,down down left left left left
1519,True,True,True,4,4,"[5, 3]",,right right right down,right right right down
1520,True,True,True,2,2,"[0, 1]",,up left,up left
1521,True,True,True,3,3,"[4, 5]",,down down down,down down down
1522,True,True,True,6,6,"[5, 0]",,left down down down down down,left down down down down down
1523,True,True,True,9,9,"[5, 0]",,left left left left down down down down down,left left left left down down down down down
1524,True,True,True,3,3,"[5, 4]",,left down down,left down down
1525,True,True,True,4,4,"[3, 4]",,left down down down,left down down down
1526,True,True,True,7,7,"[0, 2]",,up up up up right up right,up up up up right up right
1527,True,True,True,9,9,"[5, 5]",,right right right right right down down down down,right right right right right down down down down
1528,True,True,True,5,5,"[4, 4]",,right right down down down,right right down down down
1529,True,True,True,5,5,"[4, 1]",,left left down down down,left left down down down
1530,True,True,True,2,2,"[3, 3]",,right right,right right
1531,True,True,True,4,4,"[2, 3]",,left left down down,left left down down
1532,True,True,True,2,2,"[4, 3]",,left left,left left
1533,True,True,True,4,4,"[0, 0]",,up left left left,up left left left
1534,True,True,True,2,2,"[4, 3]",,down down,down down
1535,True,True,True,7,7,"[4, 0]",,left left left left down down down,left left left left down down down
1536,True,True,True,7,7,"[5, 0]",,down left left left left down down,down left left left left down down
1537,True,True,True,7,7,"[0, 0]",,up up up up up left left,up up up up up left left
1538,True,True,True,1,1,"[1, 1]",,left,left
1539,True,True,True,5,5,"[4, 4]",,right right right down down,right right right down down
1540,True,True,True,5,5,"[2, 4]",,right right right down down,right right right down down
1541,True,True,True,7,7,"[5, 2]",,right right down down down down down,right right down down down down down
1542,True,True,True,3,3,"[1, 0]",,up up left,up up left
1543,True,True,True,4,4,"[3, 5]",,up right up right,up right up right
1544,True,True,True,2,2,"[3, 1]",,down down,down down
1545,True,True,True,3,3,"[2, 0]",,up left left,up left left
1546,True,True,True,6,6,"[5, 5]",,right up right right right down,right up right right right down
1547,True,True,True,3,3,"[0, 3]",,up up right,up up right
1548,True,True,True,4,4,"[1, 5]",,up up right right,up up right right
1549,True,True,True,3,3,"[5, 4]",,down right down,down right down
1550,True,True,True,5,5,"[2, 2]",,right up up up right,right up up up right
1551,True,True,True,4,4,"[3, 4]",,right right right down,right right right down
1552,True,True,True,2,2,"[0, 5]",,up up,up up
1553,True,True,True,8,8,"[5, 5]",,right right right right down down down down,right right right right down down down down
1554,True,True,True,7,7,"[3, 0]",,left left left left left down down,left left left left left down down
1555,True,True,True,4,4,"[4, 1]",,left left down down,left left down down
1556,True,True,True,5,5,"[4, 1]",,left down down down down,left down down down down
1557,False,False,False,0,6,"[0, 1]",invalid_action,,Goal not reachable
1558,True,True,True,3,3,"[4, 3]",,left down down,left down down
1559,True,True,True,6,6,"[2, 1]",,up up left left left left,up up left left left left
1560,True,True,True,4,4,"[2, 2]",,left left left down,left left left down
1561,True,True,True,1,1,"[3, 3]",,right,right
1562,True,True,True,3,3,"[1, 5]",,right right down,right right down
1563,True,True,True,2,2,"[3, 1]",,down right,down right
1564,True,True,True,4,4,"[5, 0]",,left left left left,left left left left
1565,True,True,True,6,6,"[2, 4]",,up right right right down right,up right right right down right
1566,True,True,True,3,3,"[0, 3]",,up left left,up left left
1567,False,False,False,0,5,"[4, 3]",invalid_action,,Goal not reachable
1568,True,True,True,3,3,"[1, 1]",,up left left,up left left
1569,True,True,True,4,4,"[2, 1]",,up left left left,up left left left
1570,True,True,True,2,2,"[3, 3]",,left left,left left
1571,True,True,True,7,7,"[0, 3]",,up up up up right right right,up up up up right right right
1572,True,True,True,6,6,"[4, 5]",,right right down right right right,right right down right right right
1573,True,True,True,3,3,"[2, 0]",,up up up,up up up
1574,True,True,True,5,5,"[4, 2]",,left left left down down,left left left down down
1575,True,True,True,2,2,"[5, 5]",,down down,down down
1576,True,True,True,3,3,"[1, 2]",,up right right,up right right
1577,True,True,True,3,3,"[4, 1]",,left left down,left left down
1578,True,True,True,3,3,"[2, 2]",,up right up,up right up
1579,True,True,True,2,2,"[5, 1]",,left down,left down
1580,True,True,True,1,1,"[1, 3]",,left,left
1581,True,True,True,2,2,"[0, 4]",,up up,up up
1582,True,True,True,1,1,"[3, 4]",,down,down
1583,True,True,True,5,5,"[5, 0]",,left left left down down,left left left down down
1584,True,True,True,3,3,"[4, 1]",,down down down,down down down
1585,True,True,True,4,4,"[2, 4]",,right right down down,right right down down
1586,True,True,True,2,2,"[2, 3]",,down down,down down
1587,True,True,True,5,5,"[2, 3]",,up up right right right,up up right right right
1588,True,True,True,5,5,"[3, 0]",,up left left left left,up left left left left
1589,True,True,True,4,4,"[2, 1]",,up up up left,up up up left
1590,True,True,True,4,4,"[5, 2]",,left down left left,left down left left
1591,True,True,True,3,3,"[2, 2]",,up right right,up right right
1592,False,False,False,5,7,"[4, 2]",obstacle,up right right right up,up right right right up
1593,True,True,True,5,5,"[2, 4]",,up right right up right,up right right up right
1594,True,True,True,4,4,"[3, 4]",,right down right down,right down right down
1595,True,True,True,6,6,"[1, 5]",,up right up right right up,up right up right right up
1596,True,True,True,4,4,"[4, 3]",,right down down down,right down down down
1597,True,True,True,6,6,"[4, 3]",,right right down down down down,right right down down down down
1598,True,True,True,6,6,"[5, 4]",,down down down down down left,down down down down down left
1599,True,True,True,3,3,"[2, 2]",,left down down,left down down
1600,True,True,True,5,5,"[4, 5]",,right down down down right,right down down down right
1601,True,True,True,2,2,"[1, 2]",,right right,right right
1602,True,True,True,3,3,"[3, 4]",,right right down,right right down
1603,True,True,True,2,2,"[1, 4]",,up right,up right
1604,True,True,True,6,6,"[0, 4]",,up up right right up right,up up right right up right
1605,True,True,True,5,5,"[4, 4]",,right down down right down,right down down right down
1606,True,True,True,2,2,"[2, 5]",,up up,up up
1607,True,True,True,3,3,"[0, 1]",,up up left,up up left
1608,True,True,True,1,1,"[3, 2]",,left,left
1609,True,True,True,5,5,"[2, 3]",,up up right right right,up up right right right
1610,True,True,True,4,4,"[1, 0]",,up up left left,up up left left
1611,True,True,True,5,5,"[3, 0]",,left left left down down,left left left down down
1612,True,True,True,4,4,"[2, 2]",,left left left down,left left left down
1613,True,True,True,7,7,"[2, 1]",,up up up left left left left,up up up left left left left
1614,True,True,True,1,1,"[1, 1]",,down,down
1615,True,True,True,2,2,"[1, 5]",,right down,right down
1616,True,True,True,5,5,"[3, 2]",,left down left left down,left down left left down
1617,True,True,True,5,5,"[2, 3]",,up up right right right,up up right right right
1618,True,True,True,8,8,"[5, 2]",,left left left down down down down down,left left left down down down down down
1619,True,True,True,4,4,"[0, 5]",,right right right right,right right right right
1620,True,True,True,1,1,"[4, 5]",,up,up
1621,True,True,True,6,6,"[1, 0]",,up left left left left left,up left left left left left
1622,False,False,False,10,7,"[0, 0]",out_of_bounds,left down left down left left up left up left,left down left down left left up left up left
1623,True,True,True,2,2,"[3, 0]",,down down,down down
1624,True,True,True,3,3,"[1, 3]",,up right right,up right right
1625,True,True,True,8,8,"[2, 5]",,up up up right right right right right,up up up right right right right right
1626,True,True,True,3,3,"[5, 3]",,right right down,right right down
1627,True,True,True,4,4,"[3, 1]",,left left down down,left left down down
1628,True,True,True,4,4,"[3, 5]",,down down right down,down down right down
1629,True,True,True,2,2,"[0, 5]",,right right,right right
1630,True,True,True,7,7,"[1, 0]",,up up up up left left left,up up up up left left left
1631,True,True,True,5,5,"[4, 2]",,left down down down left,left down down down left
1632,True,True,True,5,5,"[1, 5]",,right right right right right,right right right right right
1633,True,True,True,7,7,"[4, 0]",,left left left left down down down,left left left left down down down
1634,True,True,True,3,3,"[4, 0]",,up left left,up left left
1635,True,True,True,2,2,"[2, 2]",,up up,up up
1636,True,True,True,2,2,"[2, 5]",,up right,up right
1637,True,True,True,7,7,"[5, 0]",,left left left down down down down,left left left down down down down
1638,True,True,True,5,5,"[5, 1]",,left left down down left,left left down down left
1639,True,True,True,6,6,"[4, 4]",,right right right right down down,right right right right down down
1640,True,True,True,5,5,"[0, 2]",,up up left left left,up up left left left
1641,True,True,True,5,5,"[0, 0]",,up up up left left,up up up left left
1642,True,True,True,4,4,"[2, 1]",,up up left left,up up left left
1643,True,True,True,7,7,"[0, 4]",,up up up up up right right,up up up up up right right
1644,True,True,True,3,3,"[2, 2]",,up up up,up up up
1645,True,True,True,4,4,"[5, 4]",,right right right right,right right right right
1646,True,True,True,6,6,"[0, 4]",,down right right up right right,down right right up right right
1647,True,True,True,2,2,"[5, 1]",,left left,left left
1648,True,True,True,4,4,"[3, 0]",,left down down down,left down down down
1649,True,True,True,7,7,"[0, 0]",,left left left up up left left,left left left up up left left
1650,True,True,True,4,4,"[1, 2]",,left down left left,left down left left
1651,True,True,True,7,7,"[0, 1]",,up up up left left up left,up up up left left up left
1652,True,True,True,5,5,"[0, 5]",,up up up up up,up up up up up
1653,True,True,True,4,4,"[1, 3]",,left up up up,left up up up
1654,True,True,True,7,7,"[0, 3]",,up up up up up right right,up up up up up right right
1655,True,True,True,7,7,"[5, 4]",,right down down down down right down,right down down down down right down
1656,True,True,True,3,3,"[5, 1]",,down down down,down down down
1657,True,True,True,1,1,"[1, 1]",,down,down
1658,True,True,True,2,2,"[5, 0]",,down down,down down
1659,True,True,True,5,5,"[2, 1]",,up left left left left,up left left left left
1660,True,True,True,3,3,"[5, 2]",,right right down,right right down
1661,True,True,True,2,2,"[2, 1]",,up up,up up
1662,True,True,True,5,5,"[0, 4]",,up up up up up,up up up up up
1663,True,True,True,5,5,"[1, 4]",,up up up right right,up up up right right
1664,True,True,True,7,7,"[4, 2]",,left left left down down down down,left left left down down down down
1665,True,True,True,3,3,"[1, 3]",,up up up,up up up
1666,True,True,True,1,1,"[4, 3]",,down,down
1667,True,True,True,6,6,"[4, 5]",,up right right right right down,up right right right right down
1668,True,True,True,3,3,"[2, 3]",,right right down,right right down
1669,True,True,True,5,5,"[4, 4]",,up right right right right,up right right right right
1670,True,True,True,5,5,"[0, 4]",,up up up up right,up up up up right
1671,True,True,True,4,4,"[5, 2]",,right right down down,right right down down
1672,True,True,True,3,3,"[1, 4]",,up right right,up right right
1673,True,True,True,5,5,"[0, 4]",,up up right right up,up up right right up
1674,True,True,True,9,9,"[0, 0]",,up up up up up left left left left,up up up up up left left left left
1675,True,True,True,1,1,"[1, 4]",,right,right
1676,True,True,True,2,2,"[1, 3]",,up left,up left
1677,True,True,True,4,4,"[3, 3]",,right right right down,right right right down
1678,True,True,True,2,2,"[5, 0]",,left left,left left
1679,True,True,True,5,5,"[5, 0]",,left down down down down,left down down down down
1680,True,True,True,7,7,"[0, 4]",,up up up right up up right,up up up right up up right
1681,True,True,True,6,6,"[5, 4]",,right down down down down down,right down down down down down
1682,True,True,True,3,3,"[2, 3]",,right right right,right right right
1683,True,True,True,5,5,"[0, 1]",,left up up up up,left up up up up
1684,True,True,True,7,7,"[4, 1]",,left left left down down down down,left left left down down down down
1685,True,True,True,5,5,"[0, 3]",,up up up right right,up up up right right
1686,True,True,True,2,2,"[1, 3]",,right right,right right
1687,True,True,True,3,3,"[3, 3]",,right right right,right right right
1688,True,True,True,4,4,"[3, 3]",,up up right right,up up right right
1689,True,True,True,4,4,"[3, 5]",,up right right right,up right right right
1690,True,True,True,5,5,"[4, 4]",,left down down down down,left down down down down
1691,True,True,True,5,5,"[3, 2]",,down left left down down,down left left down down
1692,True,True,True,7,7,"[1, 1]",,up up up left left left left,up up up left left left left
1693,True,True,True,3,3,"[3, 3]",,right right right,right right right
1694,True,True,True,4,4,"[2, 2]",,up up left left,up up left left
1695,True,True,True,5,5,"[4, 4]",,down right right right down,down right right right down
1696,True,True,True,1,1,"[3, 1]",,up,up
1697,True,True,True,5,5,"[1, 1]",,left left left left down,left left left left down
1698,True,True,True,4,4,"[2, 3]",,up up up right,up up up right
1699,True,True,True,6,6,"[3, 4]",,right right right down down down,right right right down down down
1700,True,True,True,7,7,"[1, 5]",,up up right right right right right,up up right right right right right
1701,True,True,True,3,3,"[1, 2]",,up right right,up right right
1702,True,True,True,2,2,"[3, 4]",,right right,right right
1703,True,True,True,5,5,"[0, 5]",,up up right right right,up up right right right
1704,True,True,True,3,3,"[1, 4]",,right right right,right right right
1705,True,True,True,3,3,"[3, 5]",,down down down,down down down
1706,True,True,True,6,6,"[5, 4]",,right right right down right down,right right right down right down
1707,True,True,True,5,5,"[4, 0]",,left left left left down,left left left left down
1708,True,True,True,3,3,"[4, 0]",,left down down,left down down
1709,True,True,True,2,2,"[2, 2]",,up up,up up
1710,True,True,True,4,4,"[4, 5]",,right right right right,right right right right
1711,True,True,True,3,3,"[4, 2]",,right right down,right right down
1712,True,True,True,1,1,"[2, 4]",,left,left
1713,True,True,True,3,3,"[1, 5]",,up up up,up up up
1714,True,True,True,7,7,"[2, 1]",,up up left left left left up,up up left left left left up
1715,True,True,True,7,7,"[5, 5]",,down right right right right down down,down right right right right down down
1716,True,True,True,3,3,"[3, 3]",,left down down,left down down
1717,True,True,True,3,3,"[5, 4]",,right right right,right right right
1718,True,True,True,1,1,"[3, 5]",,up,up
1719,True,True,True,6,6,"[5, 2]",,right down down down down down,right down down down down down
1720,True,True,True,6,6,"[3, 4]",,right right right down down down,right right right down down down
1721,True,True,True,5,5,"[1, 4]",,right right right right down,right right right right down
1722,True,True,True,5,5,"[2, 4]",,up up right right right,up up right right right
1723,True,True,True,4,4,"[4, 5]",,down down down down,down down down down
1724,True,True,True,1,1,"[3, 4]",,right,right
1725,True,True,True,5,5,"[1, 4]",,right up up up right,right up up up right
1726,True,True,True,3,3,"[3, 4]",,up up left,up up left
1727,True,True,True,6,6,"[4, 4]",,right right right down down down,right right right down down down
1728,True,True,True,3,3,"[3, 4]",,up up right,up up right
1729,True,True,True,9,9,"[0, 5]",,up up up up right right right right right,up up up up right right right right right
1730,True,True,True,4,4,"[5, 4]",,down down down right,down down down right
1731,True,True,True,2,2,"[3, 1]",,down down,down down
1732,True,True,True,9,9,"[5, 4]",,right right right down down down down right down,right right right down down down down right down
1733,True,True,True,3,3,"[5, 0]",,left left down,left left down
1734,True,True,True,7,7,"[0, 3]",,up up up up right right right,up up up up right right right
1735,True,True,True,6,6,"[5, 3]",,down down down left down down,down down down left down down
1736,True,True,True,7,7,"[0, 5]",,up right right up up up right,up right right up up up right
1737,True,True,True,4,4,"[2, 4]",,up up right right,up up right right
1738,True,True,True,3,3,"[3, 3]",,right right right,right right right
1739,True,True,True,9,9,"[1, 0]",,up up up left up left left left left,up up up left up left left left left
1740,True,True,True,7,7,"[5, 0]",,left left left down down down down,left left left down down down down
1741,True,True,True,8,8,"[1, 5]",,up up up right right right right right,up up up right right right right right
1742,True,True,True,6,6,"[2, 0]",,up up up left left left,up up up left left left
1743,True,True,True,7,7,"[3, 0]",,left left left left left down down,left left left left left down down
1744,True,True,True,4,4,"[1, 0]",,up up up left,up up up left
1745,True,True,True,5,5,"[2, 3]",,right down right right down,right down right right down
1746,True,True,True,6,6,"[0, 1]",,up up up left up left,up up up left up left
1747,True,True,True,7,7,"[2, 0]",,up up up left left left left,up up up left left left left
1748,True,True,True,1,1,"[4, 0]",,left,left
1749,True,True,True,8,8,"[5, 5]",,down right right right right right down down,down right right right right right down down
1750,True,True,True,5,5,"[5, 1]",,left left left down down,left left left down down
1751,True,True,True,2,2,"[3, 3]",,up right,up right
1752,True,True,True,3,3,"[0, 0]",,left left left,left left left
1753,True,True,True,6,6,"[0, 5]",,up up right right right right,up up right right right right
1754,True,True,True,2,2,"[0, 3]",,right right,right right
